"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message";"id";"about";"website";"talking_about_count"
"1";"31";"1";"208947112492576_3459369424116979";"data";"fetched (200)";"2020-12-28 19:52:15.667716";"Facebook:/<page-id>/posts";"";"立即登記參加第七屆「技術論壇 - 開放數據和分析」！  如何從各種數據源中獲取有用信息，協助掌握社情民意、預測需求、提高效率、制定未來計劃及促進 #智慧城市 發展？  由政府資訊科技總監辦公室、香港科技園公司、數碼港及香港生產力促進局合辦的網上 #技術論壇，專家講者將分享 #開放數據 、#空間數據 及 #數據分析 的 #創新 #科技 解決方案和成功案例，以及這些方案如何能有效地提升公共服務的質素。  請即登記參加，與專家直接交流！  日期： 2020年12月18日 (星期五) 時間：下午2時至6時10分 地點：網上論壇及交流 語言：粵語輔以中文或英文的簡報資料 日程：https://stp.hk/33SMPIO 登記：https://stp.hk/39Sss2g  政府資訊科技總監辦公室 Office of the Government Chief Information Officer Cyberport 數碼港HKPC #香港科技園 #HKSTP #OGCIO #Cyberport #HKPC";"208947112492576_3459369424116979";"";"";""
"1";"32";"1";"208947112492576_3459059697481285";"data";"fetched (200)";"2020-12-28 19:52:15.667716";"Facebook:/<page-id>/posts";"";"科技園電梯募投比賽精選回顧  2020 匯聚全球科技初創  積極推動創投生態圈  香港創科不停步！今年首次於網上舉行的「電梯募投比賽」（EPiC），吸引37個經濟體、476支初創隊伍參加，最終由美國初創Mi Terro奪冠。及後舉辦的「商業投資配對」（Global Matching）及「投資X企業創新論壇」，連結初創及投資者，齊齊為香港創科生態加速發展！  #香港科技園 #EPiC2020 #電梯募投 #創科 #商業配對 #GlobalMatching #投資企業創新論壇";"208947112492576_3459059697481285";"";"";""
"1";"33";"1";"208947112492576_3457025604351361";"data";"fetched (200)";"2020-12-28 19:52:15.667716";"Facebook:/<page-id>/posts";"";"香港科技園生物樣本庫及生物醫學信息平台啟動發布會   作為研究人員的你，務必在研究的某個階段需要利用生物庫和病理學服務、生物醫學數據和計算資源。這些資源配套在你的研究過程中都起著相當重要的作用，但得來不易。  我們了解你的需求。現在你已無需等待：香港科技園的服務平台將在這裡協助和解決你的研發難題！   香港科技園生物樣本庫提供高標準的生物樣本庫和專業的病理學服務，包括組織處理、包埋、切片、染色等。藉着這類服務，我們可以為你處理所有耗時且費錢的程序，以便你專注並毫無保留地進行研發。  而香港科技園生物醫學信息平台（BIP）將為你的科研體驗提升到一個全新高度。你可以在高度監管和安全的環境中輕鬆共享數據、瀏覽數據集並利用無限的計算資源進行數據分析。  想了解這些新服務平台的使用詳情，就請參與我們的啟動發布會！   日期: 2020年12月16日(星期三) 時間: 上午11:00 – 11:45 活動形式: Zoom 網上直播 語言: 英語 立即登記: https://stp.hk/36ULXFL";"208947112492576_3457025604351361";"";"";""
"1";"34";"1";"208947112492576_3454626274591294";"data";"fetched (200)";"2020-12-28 19:52:15.667716";"Facebook:/<page-id>/posts";"";"恭喜善覓與艾貝樂！這兩間科學園 #生物科技 公司建立策略合作夥伴關係，攜手促進針對死亡率高、治療方案有限的腸胃道癌症新治療方案之研發。  是次合作不單展示 #生物醫藥 #研究轉化 為革命性治療方法，為大眾的醫療健康作出貢獻之外，更展示了我們生態圈的協同成果。  是次合作目標是提供可用於臨床研究和商業用途的檢測方法，並得到香港和內地監管部門批核，為腸胃道癌症患者提供新的治療方案。了解更多: https://stp.hk/3oxI0fU  Sanomics Limited Arbele #創新 #科技 #癌症治療 #醫療科技 #香港科技園 #HKSTP";"208947112492576_3454626274591294";"";"";""
"1";"35";"1";"208947112492576_3454113354642586";"data";"fetched (200)";"2020-12-28 19:52:15.667716";"Facebook:/<page-id>/posts";"";"SPRINTER 2計劃第一階段（探索企業創新模式）共有百多從事製造業的參加者積極參與3個培訓項目，齊齊探索最新的科技趨勢，挖掘創新機遇，成果豐碩。第二階段（商業配對）旋即展開，由20幾家科技企業分享實用、嶄新的科技方案，為製造業解決營運挑戰。   香港科技園公司聯同滙豐將會舉辦長達近一個月的虛擬科技演示跨年活動 #SPRINTER 2計劃 #SolutionShowcase，期內一眾創科企業將在網上演示有助改造製造業的創新研發，歡迎業界登入觀摩，你更可以即場預約，與心儀的科技供應商隨時進行商談。    活動詳情：  sprinter.hk網上演示：2020年12月18日至2021年1月8日  商業配對（只供SPRINTER 2計劃成員參與）：2021年1月4日至8日    製造商可率先了解以下類別的創新科技：  • 利用人工智能的質量保證/控制、預測性保養、訂單系統  • 實時生產數據及過程監測  • 文件、庫存和供應鏈管理簡易數碼化  • 適用於小批量生產的靈活創新方案等    SPRINTER 2計畫詳情： sprinter.hk   #製造 #工廠 #創新 #商業 #配對 #加速器 #5G #物聯網 #人工智能 #大數據 #自動化 #機械人 #環球創業飛躍學院 #GAA";"208947112492576_3454113354642586";"";"";""
"1";"36";"1";"208947112492576_3449112385142683";"data";"fetched (200)";"2020-12-28 19:52:15.667716";"Facebook:/<page-id>/posts";"";"HK10X： 創科，是一種堅持  面對著創科路上的重重困難，創科先鋒們都要憑著比人強10倍的決心，比人多10倍的努力，堅持自己的信念，才可以用自己研發的技術改變世界。  點擊片段，看看我們的培育公司Opharmic Technology 的創辦人暨行政總裁Langston， 和夥伴公司Bio-Cancer International Limited 的創辦人暨行政總裁鄭寧民醫生，如何抱著HK10X精神，尋求醫學突破，為世界帶來對抗疾病的新方法。  閱讀HK01專訪：https://stp.hk/37snKW8 激發你的創科精神： https://stp.hk/2IgxY3C  #創科精神 #HK10X創科先鋒 #HK10X #醫療科技 #生物科技 #生物醫藥科技 #HKSTP #香港科技園";"208947112492576_3449112385142683";"";"";""
"1";"37";"1";"208947112492576_3443694749017780";"data";"fetched (200)";"2020-12-28 19:52:15.667716";"Facebook:/<page-id>/posts";"";"堅信自己 突破醫療保健科技行業困境  鄭寧民醫生與創新者們分享他如何憑著敢於夢想的人生哲學和鍥而不捨的信念戰勝挑戰，堅持不懈地實現自己的目標，研發了香港首個治癒癌症的藥物療程。  細閱這位HK10X 創科先鋒如何通過堅定的信念，邁過重重難關，獲得醫療科研上的成功： https://stp.hk/3lzpQc7  詳閱我們的HK10X專題故事，了解大灣區生物科技熱潮如何成就生態圈發展，激發針對癌症治療、基因學，人口老化問題的突破： https://stp.hk/3g3GfEq  #創科精神 #HK10X創科先鋒 #HK10X #生物科技 #生物醫藥 #醫療科技 #香港科技園  —  Staring down the healthtech “Valley of Death”: Dr Paul Cheng tells aspiring innovators how he conquered all challenges with his philosophy of daring to dream and his strength of conviction, to relentlessly pursue his goal of creating Hong Kong’s first cancer-curing drug treatment.  Read more about how this HK10X pioneer made his leap of faith to overcome the odds of succeeding in medical discovery: https://stp.hk/3g2UZ6D  Also, discover the GBA’s biotech boom in our HK10X feature story that reveals an ecosystem sparking cancer treatments, genetic breakthroughs to aging population solutions: https://stp.hk/2JHVSVL  #PioneeringSpirit #HK10XPioneers #BioTech #Biomedical #MedTech #HKSTP";"208947112492576_3443694749017780";"";"";""
"1";"38";"1";"208947112492576_3441776572542931";"data";"fetched (200)";"2020-12-28 19:52:15.667716";"Facebook:/<page-id>/posts";"";"創科盛事 Hong Kong Techathon 2021 首次網上舉辦，期待你的參與！  為期7天的挑戰賽Hong Kong Techathon 2021現已接受申請！來參與賽事，結交志同道合的朋友，一起創造與新一代技術、人工智能與金融科技、智慧城市或社會效益及健康科技有關的解決方案吧！參賽者將與其他程序員、工程師、設計師、營銷人員和企業家合作，一同構思、製作和展示方案原型。優勝者有機會參與培育計劃獲得各種支援服務，以及贏得高達港幣190萬元的種子資金！  歡迎有意於商業和創科方面大展身手的 #城市大學 、#浸會大學 、#嶺南大學 、#中文大學、#理工大學、 #香港科技大學 及 #香港大學 的學生或校友立即參與！  申請截止日期：2020年12月31日 詳情：https://www.hongkongtechathon2021.com/ 瀏覽過往活動精彩片段：https://youtu.be/5Km8eIbFij4  ＃HKTechathon2021 #Hackathon #HKSTP #香港科技園";"208947112492576_3441776572542931";"";"";""
"1";"39";"1";"208947112492576_3441563435897578";"data";"fetched (200)";"2020-12-28 19:52:15.667716";"Facebook:/<page-id>/posts";"";"明日創科領袖　昂首邁步前走  香港科技園創科學院（HKSTP InnoAcademy）的八位明日創科領袖（Technology Leaders of Tomorrow，TLT）正式完成於科技園公司的實習。短短兩個月，大家對香港創科生態圈有更全面認知，完成了多個團隊及個人培訓，包括構想成立香港航空業創新中心，以及通過教育向社會推廣及促進香港創業文化。  科技園公司 CEO 黃克強先生勉勵八位年輕領袖要保持謙遜，努力做出成果，擔任香港的創科大使。  想了解首屆 TLT 未來兩年於園區公司進行全職R&D 工作實況，立刻前往 HKSTP InnoAcademy 專頁。平台上還有最新培訓計劃、職場經驗交流及行業知識分享。  下一位 TLT，可能就係你！ 了解更多：innoacademy.hkstp.org  #香港科學園 #香港科技園創科學院 #明日創科領袖培訓計劃 #創科事業 #創科人才 #人才培訓";"208947112492576_3441563435897578";"";"";""
"1";"40";"1";"208947112492576_3438412669545988";"data";"fetched (200)";"2020-12-28 19:52:15.667716";"Facebook:/<page-id>/posts";"";"香港研發、全球首創科技  為數以千計的冠心病患者帶來治療選擇  OrbusNeich（業聚醫療器械有限公司）董事長、總裁兼首席執行官錢永勳分享公司如何經歷了漫長的路程，成功推出全球首創的COMBO雙療法支架，顛覆了冠心病的治療方式。  詳閱這位創科先鋒如何以香港為研發基地，透過不同渠道獲得各種研發和開發市場的支援和資源，從而獲得世界認可：https://stp.hk/2VnYRp0  創新科技除了技術，更講求堅毅的韌力和決心。了解香港如何秉承着這種精神，令這座城市成為創科先鋒和企業家的基地：https://stp.hk/2JwpGVy  #創科精神 #HK10X創科先鋒 #HK10X #生物科技 #生物醫藥 #醫療科技 #香港科技園  —  A Hong Kong world-first that helps thousands of heart disease sufferers: OrbusNeich Chairman, President and CEO David Chien details the long journey of how the medical device maker devised the COMBO stent— the world’s first and only bioengineered dual therapy drug stent that transformed the world of cardiovascular treatments.   Read more about how this HK10X pioneer, through having Hong Kong as its R&D base, leveraged a network of capabilities and resources to enable the company’s success and ultimately global recognition: https://stp.hk/3ml37BD  Innovation isn’t just about tech by the way. Find out how Hong Kong’s spirit, grit, determination and collective drive to solve critical problems make the city a home for pioneers and entrepreneurs: https://stp.hk/3mtEyT5  #PioneeringSpirit #HK10XPioneers #BioTech #Biomedical #MedTech #HKSTP";"208947112492576_3438412669545988";"";"";""
"1";"41";"1";"208947112492576_3436202346433687";"data";"fetched (200)";"2020-12-28 19:52:15.667716";"Facebook:/<page-id>/posts";"";"立即登記12月9日「5G創新建造國際研討會」！  #5G 浪潮帶動各 #創新科技 更上一層樓！#機械人技術、 #人工智能、 #數據平台 加上 #5G 怎樣為 #建造業 #數碼化 和 #自動化？  由香港科技園公司及建造業議會合辦的國際網上研討會邀請了多位重量級本地及國際專家，大談5G在建造業的應用、發展及挑戰！   硏討會後更會安排商業配對會，連繫使用者及供應商，一同探討更多嘅可能性！  立即登記：https://bit.ly/37jt5z1  日期：2020年12月9日（星期三） 時間：上午9時30分至中午12時 地點：網上研討會  #HKSTP #CIC #CITA #Innovation #Tech Construction Industry Council 建造業議會";"208947112492576_3436202346433687";"";"";""
"1";"42";"1";"208947112492576_3432930866760835";"data";"fetched (200)";"2020-12-28 19:52:15.667716";"Facebook:/<page-id>/posts";"";"PropTech 新機遇  創科，不止於科研，更著重實踐。  HKSTP@Wheelock Gallery 最新活動系列【On The Horizon】將與不同嘉賓暢談各行各業的實戰創新方程式。  首回論壇以房地產科技（PropTech）為題，由香港科技園公司行政總裁黃克強先生及會德豐地產常務董事黃光耀先生作點題分享，並邀請到奧雅納鄭世有博士工程師、海闊天空創投文立先生及日立遠東張文傑先生多角度探討科技應用與地產及建築業的轉型。  重温節目，早著先機：https://stp.hk/37idwYj   #香港科技園 #會德豐 #HKSTPWheelockGallery #科技 #房地產 #PropTech";"208947112492576_3432930866760835";"";"";""
